x,intensity
9.327331832958241087e-02,1.850470192928089873e-183
9.352338084521130690e-02,3.078990320360313208e-183
9.377344336084021681e-02,5.121520646919028188e-183
9.402350587646912672e-02,8.516357951649248986e-183
9.427356839209803663e-02,1.415706614536503899e-182
9.452363090772694654e-02,2.352648201252789607e-182
9.477369342335584257e-02,3.908454815059225963e-182
9.502375593898475248e-02,6.491089182764506233e-182
9.527381845461366239e-02,1.077691437844979280e-181
9.552388097024257230e-02,1.788692413042364967e-181
9.577394348587148221e-02,2.967845396568120444e-181
9.602400600150037824e-02,4.922789421979438311e-181
9.627406851712928815e-02,8.162921508791889443e-181
9.652413103275819806e-02,1.353145068782612779e-180
9.677419354838710797e-02,2.242371034887899731e-180
9.702425606401601788e-02,3.714795988802009358e-180
9.727431857964492778e-02,6.152148904053175625e-180
9.752438109527382382e-02,1.018551720144148787e-179
9.777444361090273373e-02,1.685790928832236269e-179
9.802450612653164363e-02,2.789258188399826619e-179
9.827456864216055354e-02,4.613580460949145033e-179
9.852463115778946345e-02,7.628723248402735292e-179
9.877469367341835949e-02,1.261043301738817708e-178
9.902475618904726939e-02,2.083879096111940231e-178
9.927481870467617930e-02,3.442543334371833096e-178
9.952488122030508921e-02,5.685264739199965671e-178
9.977494373593399912e-02,9.386125338180873400e-178
1.000250062515628952e-01,1.549124724752380707e-177
1.002750687671918051e-01,2.555940865582144149e-177
1.005251312828207150e-01,4.215796103350405497e-177
1.007751937984496249e-01,6.951407927219017046e-177
1.010252563140785348e-01,1.145856762392282683e-176
1.012753188297074308e-01,1.888218595040744137e-176
1.015253813453363407e-01,3.110560045763348598e-176
1.017754438609652506e-01,5.122586370064625271e-176
1.020255063765941606e-01,8.433432462977491910e-176
1.022755688922230705e-01,1.387982002173957114e-175
1.025256314078519804e-01,2.283640202173696137e-175
1.027756939234808764e-01,3.756089284609464349e-175
1.030257564391097863e-01,6.176017482712197679e-175
1.032758189547386962e-01,1.015185739988566432e-174
1.035258814703676061e-01,1.668195262239628785e-174
1.037759439859965160e-01,2.740391684845153448e-174
1.040260065016254121e-01,4.500313637391679709e-174
1.042760690172543220e-01,7.388177247649992901e-174
1.045261315328832319e-01,1.212540388938057392e-173
1.047761940485121418e-01,1.989388050693418979e-173
1.050262565641410517e-01,3.262925668746134751e-173
1.052763190797699477e-01,5.350067237023447160e-173
1.055263815953988576e-01,8.769517197481307755e-173
1.057764441110277676e-01,1.436999155110919817e-172
1.060265066266566775e-01,2.353974350408644620e-172
1.062765691422855874e-01,3.854884097892341841e-172
1.065266316579144834e-01,6.310812961927409515e-172
1.067766941735433933e-01,1.032817714788031290e-171
1.070267566891723032e-01,1.689765478988413976e-171
1.072768192048012131e-01,2.763717029434430654e-171
1.075268817204301230e-01,4.518820620313081258e-171
1.077769442360590330e-01,7.386199191343453643e-171
1.080270067516879290e-01,1.206927869565713401e-170
1.082770692673168389e-01,1.971541862175152536e-170
1.085271317829457488e-01,3.219549281219067118e-170
1.087771942985746587e-01,5.255917487644743990e-170
1.090272568142035686e-01,8.577611805672860195e-170
1.092773193298324647e-01,1.399421765557457173e-169
1.095273818454613746e-01,2.282418343192636094e-169
1.097774443610902845e-01,3.721399216010429681e-169
1.100275068767191944e-01,6.065710280194902793e-169
1.102775693923481043e-01,9.883743196957593781e-169
1.105276319079770003e-01,1.609999093769437672e-168
1.107776944236059102e-01,2.621767643677372166e-168
1.110277569392348201e-01,4.268026983030512500e-168
1.112778194548637301e-01,6.945835651018893725e-168
1.115278819704926400e-01,1.130020284516539368e-167
1.117779444861215360e-01,1.837859746270351956e-167
1.120280070017504459e-01,2.988153355976132570e-167
1.122780695173793558e-01,4.856884650885446762e-167
1.125281320330082657e-01,7.891818470113065316e-167
1.127781945486371756e-01,1.281919563746354257e-166
1.130282570642660717e-01,2.081655484946036338e-166
1.132783195798949816e-01,3.379257810058279474e-166
1.135283820955238915e-01,5.484009378404841149e-166
1.137784446111528014e-01,8.896915038282811064e-166
1.140285071267817113e-01,1.442929424604951461e-165
1.142785696424106212e-01,2.339457330755460987e-165
1.145286321580395172e-01,3.791836125110877298e-165
